timestamp,year,amountDollars,amountPounts
12/2/2019 3:30,2019,906807.55,689491.12
12/2/2019 3:45,2019,909797.55,691764.57
12/2/2019 4:00,2019,912504.59,693822.87
12/2/2019 4:15,2019,915456.14,696067.08
12/2/2019 4:30,2019,918561.14,698427.96
12/2/2019 4:45,2019,921990.15,701035.21
12/2/2019 5:00,2019,924760.15,703141.38
12/2/2019 5:15,2019,927543.82,705257.94
12/2/2019 5:30,2019,930387.19,707419.90
12/2/2019 5:45,2019,933997.19,710164.76
12/2/2019 6:00,2019,936782.22,712282.36
12/2/2019 6:15,2019,939891.63,714646.60
12/2/2019 6:30,2019,941692.63,716015.99
12/2/2019 6:45,2019,943957.64,717738.19
12/2/2019 7:00,2019,946702.65,719825.36
12/2/2019 7:15,2019,949022.96,721589.61
12/2/2019 7:30,2019,951944.96,723811.35
12/2/2019 7:45,2019,954659.29,725875.19
12/2/2019 8:00,2019,957512.74,728044.81
12/2/2019 8:15,2019,960534.74,730342.59
12/2/2019 8:30,2019,963121.74,732309.62
12/2/2019 8:45,2019,966039.74,734528.32
12/2/2019 9:00,2019,969193.44,736926.23
12/2/2019 9:15,2019,971871.44,738962.45
12/2/2019 9:30,2019,974373.54,740864.92
12/2/2019 9:45,2019,976609.79,742565.25
12/2/2019 10:00,2019,979173.85,744514.84
12/2/2019 10:15,2019,981367.85,746183.04
12/2/2019 10:30,2019,984212.92,748346.29
12/2/2019 10:45,2019,987198.46,750616.35
12/2/2019 11:00,2019,990215.76,752910.55
12/2/2019 11:15,2019,994320.45,756031.55
12/2/2019 11:30,2019,999435.45,759920.74
12/2/2019 11:45,2019,1004070.45,763444.97
12/2/2019 12:00,2019,1006711.28,765452.92
12/2/2019 12:15,2019,1009540.94,767604.45
12/2/2019 12:30,2019,1012715.27,770018.06
12/2/2019 12:45,2019,1015450.27,772097.61
12/2/2019 13:00,2019,1018363.97,774313.04
12/2/2019 13:15,2019,1021119.98,776408.58
12/2/2019 13:30,2019,1024180.08,778735.32
12/2/2019 13:45,2019,1026966.08,780853.66
12/2/2019 14:00,2019,1030479.87,783525.37
12/2/2019 14:15,2019,1033777.2,786032.49
12/2/2019 14:30,2019,1037460.2,788832.86
12/2/2019 14:45,2019,1040556.2,791186.91
12/2/2019 15:00,2019,1043852.53,793693.27
12/2/2019 15:15,2019,1047423.53,796408.48
12/2/2019 15:30,2019,1051619.22,799598.67
12/2/2019 15:45,2019,1055161.54,802292.08
12/2/2019 16:00,2019,1060438.02,806304.05
12/2/2019 16:15,2019,1065679.92,810289.73
12/2/2019 16:30,2019,1070751.23,814145.70
12/2/2019 16:45,2019,1076146.57,818248.04
12/2/2019 17:00,2019,1080517.58,821571.54
12/2/2019 17:15,2019,1086044.64,825774.04
12/2/2019 17:30,2019,1092810.37,830918.36
12/2/2019 17:45,2019,1099212.7,835786.38
12/2/2019 18:00,2019,1104276.47,839636.61
12/2/2019 18:15,2019,1109211.14,843388.69
12/2/2019 18:30,2019,1115087.14,847856.51
12/2/2019 18:45,2019,1120847.26,852236.21
12/2/2019 19:00,2019,1125158.95,855514.61
12/2/2019 19:15,2019,1130634.46,859677.91
12/2/2019 19:30,2019,1136843.99,864399.33
12/2/2019 19:45,2019,1141705.76,868095.97
12/2/2019 20:00,2019,1146333.49,871614.67
12/2/2019 20:15,2019,1151136.03,875266.28
12/2/2019 20:30,2019,1155693.06,878731.22
12/2/2019 20:45,2019,1160297.57,882232.26
12/2/2019 21:00,2019,1165367.58,886087.24
12/2/2019 21:15,2019,1168943.58,888806.25
12/2/2019 21:30,2019,1172323.58,891376.23
12/2/2019 21:45,2019,1175464.56,893764.48
12/2/2019 22:00,2019,1178727.56,896245.50
12/2/2019 22:15,2019,1182142.56,898842.10
12/2/2019 22:30,2019,1184911.56,900947.50
12/2/2019 22:45,2019,1187290.04,902755.98
12/2/2019 23:00,2019,1191132.02,905677.23
12/2/2019 23:15,2019,1194273.25,908065.67
12/2/2019 23:30,2019,1196583.94,909822.60
12/2/2019 23:45,2019,1199233.94,911837.53
12/3/2019 0:00,2019,1201113.94,913266.98
12/3/2019 0:15,2019,1203148.98,914814.33
12/3/2019 0:30,2019,1205133.98,916323.62
12/3/2019 0:45,2019,1206993.98,917737.87
12/3/2019 1:00,2019,1208450.98,918845.70
12/3/2019 1:15,2019,1210039.09,920053.22
12/3/2019 1:30,2019,1211704.09,921319.20
12/3/2019 1:45,2019,1213355.1,922574.55
12/3/2019 2:00,2019,1214615.1,923532.59
12/3/2019 2:15,2019,1216015.1,924597.08
12/3/2019 2:30,2019,1217155.1,925463.88
12/3/2019 2:45,2019,1218260.1,926304.07
12/3/2019 3:00,2019,1219551.1,927285.68
12/3/2019 3:15,2019,1220876.11,928293.15
12/3/2019 3:30,2019,1222676.11,929661.78
12/3/2019 3:45,2019,1223967.11,930643.39
12/3/2019 4:00,2019,1224992.12,931422.76
12/3/2019 4:15,2019,1226428.37,932514.81
12/3/2019 4:30,2019,1227783.37,933545.09
12/3/2019 4:45,2019,1229208.67,934628.81
12/3/2019 5:00,2019,1230363.67,935507.02
12/3/2019 5:15,2019,1231518.67,936385.22
12/3/2019 5:30,2019,1232501.67,937132.64
12/3/2019 5:45,2019,1233466.67,937866.38
12/3/2019 6:00,2019,1234341.67,938531.69
12/3/2019 6:15,2019,1235005.67,939036.56
12/3/2019 6:30,2019,1236197.67,939942.90
12/3/2019 6:45,2019,1237232.97,940730.09
12/3/2019 7:00,2019,1238263.97,941514.01
12/3/2019 7:15,2019,1239498.98,942453.05
12/3/2019 7:30,2019,1240458.98,943182.99
12/3/2019 7:45,2019,1241849.18,944240.02
12/3/2019 8:00,2019,1242544.18,944768.47
12/3/2019 8:15,2019,1243624.18,945589.65
12/3/2019 8:30,2019,1244564.18,946304.37
12/3/2019 8:45,2019,1245374.18,946920.26
12/3/2019 9:00,2019,1246374.42,947680.79
12/3/2019 9:15,2019,1247533.98,948562.46
12/3/2019 9:30,2019,1248734.48,949475.26
12/3/2019 9:45,2019,1249643.68,950166.57
12/3/2019 10:00,2019,1250643.68,950926.92
12/3/2019 10:15,2019,1251755.94,951772.63
12/3/2019 10:30,2019,1253280.94,952932.16
12/3/2019 10:45,2019,1254120.94,953570.86
12/3/2019 11:00,2019,1255468.45,954595.44
12/3/2019 11:15,2019,1256885.45,955672.85
12/3/2019 11:30,2019,1258585.46,956965.45
12/3/2019 11:45,2019,1260685.45,958562.18
12/3/2019 12:00,2019,1262690.34,960086.60
12/3/2019 12:15,2019,1264080.34,961143.49
12/3/2019 12:30,2019,1265522.58,962240.09
12/3/2019 12:46,2019,1266848.58,963248.32
12/3/2019 13:00,2019,1268668.58,964632.15
12/3/2019 13:15,2019,1270155.58,965762.80
12/3/2019 13:30,2019,1271445.58,966743.65
12/3/2019 13:45,2019,1273159.58,968046.89
12/3/2019 14:00,2019,1274724.58,969236.83
12/3/2019 14:15,2019,1276294.58,970430.58
12/3/2019 14:30,2019,1277639.58,971453.25
12/3/2019 14:45,2019,1278979.58,972472.12
12/3/2019 15:00,2019,1280639.77,973734.45
12/3/2019 15:15,2019,1282009.77,974776.13
12/3/2019 15:30,2019,1283175.37,975662.39
12/3/2019 15:45,2019,1284721.37,976837.89
12/3/2019 16:00,2019,1286380.47,978099.39
12/3/2019 16:15,2019,1287974.47,979311.39
12/3/2019 16:30,2019,1290786.47,981449.49
12/3/2019 16:45,2019,1297911.69,986867.15
12/3/2019 17:00,2019,1300583.18,988898.42
12/3/2019 17:15,2019,1304528.18,991898.00
12/3/2019 17:30,2019,1307430.38,994104.69
12/3/2019 17:45,2019,1309633.72,995780.00
12/3/2019 18:00,2019,1313422,998660.42
12/3/2019 18:15,2019,1315981.21,1000606.31
12/3/2019 18:30,2019,1318916.22,1002837.95
12/3/2019 18:45,2019,1322049.22,1005220.12
12/3/2019 19:00,2019,1324370.73,1006985.28
12/3/2019 19:15,2019,1328076.74,1009803.15
12/3/2019 19:30,2019,1330616.74,1011734.44
12/3/2019 19:45,2019,1332898.07,1013469.05
12/3/2019 20:00,2019,1335448.47,1015408.24
12/3/2019 20:15,2019,1340222.81,1019038.41
12/3/2019 20:30,2019,1342852.65,1021038.01
12/3/2019 20:45,2019,1345437.65,1023003.52
12/3/2019 21:00,2019,1348786.68,1025549.95
12/3/2019 21:15,2019,1351067.67,1027284.30
12/3/2019 21:30,2019,1353647.66,1029246.00
12/3/2019 21:45,2019,1355498.72,1030653.45
12/3/2019 22:00,2019,1357279.69,1032007.61
12/3/2019 22:15,2019,1359394.69,1033615.75
12/3/2019 22:30,2019,1361004.69,1034839.92
12/3/2019 22:45,2019,1362888.69,1036272.42
12/3/2019 23:00,2019,1364549.69,1037535.36
12/3/2019 23:15,2019,1365913.89,1038572.63
12/3/2019 23:30,2019,1367738.9,1039960.27
12/3/2019 23:45,2019,1369038.45,1040948.39
12/4/2019 0:00,2019,1370728.47,1042233.39
12/4/2019 0:15,2019,1372249.47,1043389.88
12/4/2019 0:30,2019,1373519.47,1044355.53
12/4/2019 0:45,2019,1375174.47,1045613.91
12/4/2019 1:00,2019,1377128.34,1047099.53
12/4/2019 1:15,2019,1378153.94,1047879.35
12/4/2019 1:30,2019,1379378.94,1048810.78
12/4/2019 1:45,2019,1380463.94,1049635.76
12/4/2019 2:00,2019,1382348.94,1051069.02
12/4/2019 2:15,2019,1383658.94,1052065.08
12/4/2019 2:30,2019,1384828.94,1052954.68
12/4/2019 2:45,2019,1386413.94,1054159.84
12/4/2019 3:00,2019,1387683.98,1055125.51
12/4/2019 3:15,2019,1388793.99,1055969.51
12/4/2019 3:30,2019,1390018.99,1056900.94
12/4/2019 3:45,2019,1391078.99,1057706.91
12/4/2019 4:00,2019,1392218.95,1058573.68
12/4/2019 4:15,2019,1393553.95,1059588.75
12/4/2019 4:30,2019,1394313.95,1060166.61
12/4/2019 4:45,2019,1395098.95,1060763.49
12/4/2019 5:00,2019,1395935.03,1061399.20
12/4/2019 5:15,2019,1397108.03,1062291.09
12/4/2019 5:30,2019,1398033.03,1062994.41
12/4/2019 5:45,2019,1398658.03,1063469.63
12/4/2019 6:00,2019,1399663.04,1064233.79
12/4/2019 6:15,2019,1400424.04,1064812.42
12/4/2019 6:30,2019,1401367.05,1065529.44
12/4/2019 6:45,2019,1402062.05,1066057.88
12/4/2019 7:00,2019,1402662.05,1066514.09
12/4/2019 7:15,2019,1403232.05,1066947.49
12/4/2019 7:30,2019,1403937.05,1067483.54
12/4/2019 7:45,2019,1404607.05,1067992.97
12/4/2019 8:00,2019,1405508.05,1068678.05
12/4/2019 8:15,2019,1406234.05,1069230.06
12/4/2019 8:30,2019,1407044.05,1069845.94
12/4/2019 8:45,2019,1407464.05,1070165.29
12/4/2019 9:00,2019,1408389.05,1070868.61
12/4/2019 9:15,2019,1409294.06,1071556.74
12/4/2019 9:30,2019,1410235.06,1072272.23
12/4/2019 9:45,2019,1411155.06,1072971.75
12/4/2019 10:00,2019,1411727.06,1073406.67
12/4/2019 10:15,2019,1412632.06,1074094.79
12/4/2019 10:30,2019,1413475.06,1074735.76
12/4/2019 10:45,2019,1413865.06,1075032.30
12/4/2019 11:00,2019,1414600.06,1075591.16
12/4/2019 11:15,2019,1415995.06,1076651.84
12/4/2019 11:30,2019,1419291.84,1079158.55
12/4/2019 11:45,2019,1421452.99,1080801.78
12/4/2019 12:00,2019,1423247.99,1082166.61
12/4/2019 12:15,2019,1424262.99,1082938.36
12/4/2019 12:30,2019,1425852.99,1084147.32
12/4/2019 12:45,2019,1426894.98,1084939.60
12/4/2019 13:00,2019,1427959.98,1085749.37
12/4/2019 13:15,2019,1429547.31,1086956.30
12/4/2019 13:30,2019,1430967.42,1088036.08
12/4/2019 13:45,2019,1432367.42,1089100.57
12/4/2019 14:00,2019,1433995.8,1090338.71
12/4/2019 14:15,2019,1435526.05,1091502.23
12/4/2019 14:30,2019,1436336.05,1092118.12
12/4/2019 14:45,2019,1437427.57,1092948.05
12/4/2019 15:00,2019,1438747.59,1093951.73
12/4/2019 15:15,2019,1439612.6,1094609.44
12/4/2019 15:30,2019,1440783.85,1095500.00
12/4/2019 15:45,2019,1441803.85,1096275.56
12/4/2019 16:00,2019,1443441.85,1097521.01
12/4/2019 16:15,2019,1444787.71,1098544.34
12/4/2019 16:30,2019,1447302.71,1100456.62
12/4/2019 16:45,2019,1450277.22,1102718.28
12/4/2019 17:00,2019,1452678.22,1104543.88
12/4/2019 17:15,2019,1456195.89,1107218.54
12/4/2019 17:30,2019,1463781.58,1112986.32
12/4/2019 17:45,2019,1468119.69,1116284.81
12/4/2019 18:00,2019,1471385.6,1118768.04
12/4/2019 18:15,2019,1473754.69,1120569.38
12/4/2019 18:30,2019,1475618.44,1121986.48
12/4/2019 18:45,2019,1477498.44,1123415.94
12/4/2019 19:00,2019,1479660.94,1125060.20
12/4/2019 19:15,2019,1487190.38,1130785.21
12/4/2019 19:30,2019,1490534.07,1133327.58
12/4/2019 19:45,2019,1500475.11,1140886.25
12/4/2019 20:00,2019,1502688.27,1142569.03
12/4/2019 20:15,2019,1506199.29,1145238.63
12/4/2019 20:30,2019,1511363.7,1149165.39
12/4/2019 20:45,2019,1520426.96,1156056.64
12/4/2019 21:00,2019,1523901.69,1158698.65
12/4/2019 21:15,2019,1526105.02,1160373.95
12/4/2019 21:30,2019,1528700.55,1162347.46
12/4/2019 21:45,2019,1530285.88,1163552.87
12/4/2019 22:00,2019,1538877,1170085.13
12/4/2019 22:15,2019,1545948.43,1175461.89
12/4/2019 22:30,2019,1547511.43,1176650.32
12/4/2019 22:45,2019,1549681.19,1178300.09
12/4/2019 23:00,2019,1551987,1180053.32
12/4/2019 23:15,2019,1557484.85,1184233.61
12/4/2019 23:30,2019,1558964.69,1185358.80
12/4/2019 23:45,2019,1559874.68,1186050.71
12/5/2019 0:00,2019,1560912.97,1186840.18
12/5/2019 0:15,2019,1561971.69,1187645.17
12/5/2019 0:30,2019,1563346.69,1188690.66
12/5/2019 0:45,2019,1564606.69,1189648.70
12/5/2019 1:00,2019,1565416.69,1190264.58
12/5/2019 1:15,2019,1566406.69,1191017.33
12/5/2019 1:30,2019,1567471.6,1191827.03
12/5/2019 1:45,2019,1568641.42,1192716.50
12/5/2019 2:00,2019,1569591.43,1193438.84
12/5/2019 2:15,2019,1570491.43,1194123.16
12/5/2019 2:30,2019,1571506.43,1194894.91
12/5/2019 2:45,2019,1572630.43,1195749.55
12/5/2019 3:00,2019,1573610.43,1196494.69
12/5/2019 3:15,2019,1574500.45,1197171.42
12/5/2019 3:30,2019,1575275.45,1197760.69
12/5/2019 3:45,2019,1576020.45,1198327.15
12/5/2019 4:00,2019,1576850.45,1198958.24
12/5/2019 4:15,2019,1577465.45,1199425.85
12/5/2019 4:30,2019,1578295.45,1200056.95
12/5/2019 4:45,2019,1579276.46,1200802.86
12/5/2019 5:00,2019,1580126.66,1201449.31
12/5/2019 5:15,2019,1580941.66,1202068.99
12/5/2019 5:30,2019,1581361.66,1202388.34
12/5/2019 5:45,2019,1582022.66,1202890.93
12/5/2019 6:00,2019,1582777.67,1203465.00
12/5/2019 6:15,2019,1583437.67,1203966.83
12/5/2019 6:30,2019,1584017.67,1204407.84
12/5/2019 6:45,2019,1584777.67,1204985.70
12/5/2019 7:00,2019,1585307.67,1205388.69
12/5/2019 7:15,2019,1585851.67,1205802.32
12/5/2019 7:30,2019,1586481.67,1206281.34
12/5/2019 7:45,2019,1586956.67,1206642.50
12/5/2019 8:00,2019,1587376.67,1206961.85
12/5/2019 8:15,2019,1588222.29,1207604.82
12/5/2019 8:30,2019,1588912.29,1208129.46
12/5/2019 8:45,2019,1589648.29,1208689.08
12/5/2019 9:00,2019,1590098.29,1209031.23
12/5/2019 9:15,2019,1590618.29,1209426.62
12/5/2019 9:30,2019,1591129.29,1209815.16
12/5/2019 9:45,2019,1591809.29,1210332.19
12/5/2019 10:00,2019,1592511.29,1210865.96
12/5/2019 10:15,2019,1593113.29,1211323.69
12/5/2019 10:30,2019,1593598.29,1211692.46
12/5/2019 10:45,2019,1594448.29,1212338.76
12/5/2019 11:00,2019,1595238.29,1212939.43
12/5/2019 11:15,2019,1596318.69,1213760.92
12/5/2019 11:30,2019,1597382.36,1214569.68
12/5/2019 11:45,2019,1598258.18,1215235.61
12/5/2019 12:00,2019,1600812.18,1217177.54
12/5/2019 12:15,2019,1601996.69,1218078.18
12/5/2019 12:30,2019,1603026.19,1218860.96
12/5/2019 12:45,2019,1603664.39,1219346.22
12/5/2019 13:00,2019,1604667.72,1220109.10
12/5/2019 13:30,2019,1605992.75,1221116.59
12/5/2019 13:45,2019,1606779.66,1221714.91
12/5/2019 14:00,2019,1608505.66,1223027.28
12/5/2019 14:15,2019,1609476.5,1223765.46
12/5/2019 14:30,2019,1610417.5,1224480.95
12/5/2019 14:45,2019,1611470.19,1225281.36
12/5/2019 15:00,2019,1612477.19,1226047.03
12/5/2019 15:15,2019,1613405.19,1226752.64
12/5/2019 15:30,2019,1614784.19,1227801.16
12/5/2019 15:45,2019,1615950.19,1228687.73
12/5/2019 16:00,2019,1616818.47,1229347.92
12/5/2019 16:15,2019,1618023.47,1230264.15
12/5/2019 16:30,2019,1619208.47,1231165.16
12/5/2019 16:45,2019,1620359.47,1232040.32
12/5/2019 17:00,2019,1621542,1232939.46
12/5/2019 17:15,2019,1624809.01,1235423.53
12/5/2019 17:30,2019,1628182.4,1237988.49
12/5/2019 17:45,2019,1633949.69,1242373.65
12/5/2019 18:00,2019,1636586.25,1244378.36
12/5/2019 18:15,2019,1641107.25,1247815.90
12/5/2019 18:30,2019,1643571.69,1249689.73
12/5/2019 18:45,2019,1645345.69,1251038.60
12/5/2019 19:00,2019,1648357.92,1253328.94
12/5/2019 19:15,2019,1651726.66,1255890.37
12/5/2019 19:30,2019,1653576.69,1257297.04
12/5/2019 19:45,2019,1656134.86,1259242.14
12/5/2019 20:00,2019,1658623.86,1261134.65
12/5/2019 20:15,2019,1659970.86,1262158.84
12/5/2019 20:30,2019,1661738.86,1263503.14
12/5/2019 20:45,2019,1663174.69,1264594.88
12/5/2019 21:00,2019,1664515.69,1265614.50
12/5/2019 21:15,2019,1667325.69,1267751.09
12/5/2019 21:30,2019,1669437.69,1269356.95
12/5/2019 21:45,2019,1671295.69,1270769.68
12/5/2019 22:00,2019,1673381.29,1272355.46
12/5/2019 22:15,2019,1675585.49,1274031.43
12/5/2019 22:30,2019,1677394.25,1275406.72
12/5/2019 22:45,2019,1679654.07,1277124.97
12/5/2019 23:00,2019,1680746.07,1277955.27
12/5/2019 23:15,2019,1682510.07,1279296.53
12/5/2019 23:30,2019,1683062.07,1279716.24
12/5/2019 23:45,2019,1684312.04,1280666.66
12/6/2019 0:00,2019,1685085.04,1281254.41
12/6/2019 0:15,2019,1685814.05,1281808.71
12/6/2019 0:30,2019,1686651.05,1282445.13
12/6/2019 0:45,2019,1687471.05,1283068.61
12/6/2019 1:00,2019,1688336.05,1283726.32
12/6/2019 1:15,2019,1689047.05,1284266.92
12/6/2019 1:30,2019,1689647.1,1284723.17
12/6/2019 1:45,2019,1690275.1,1285200.67
12/6/2019 2:00,2019,1690870.1,1285653.08
12/6/2019 2:15,2019,1691471.1,1286110.05
12/6/2019 2:30,2019,1692276.1,1286722.13
12/6/2019 2:45,2019,1693021.1,1287288.59
12/6/2019 3:00,2019,1693651.1,1287767.61
12/6/2019 3:15,2019,1694179.04,1288169.03
12/6/2019 3:30,2019,1694899.04,1288716.49
12/6/2019 3:45,2019,1695379.05,1289081.46
12/6/2019 4:00,2019,1695899.05,1289476.84
12/6/2019 4:15,2019,1696564.05,1289982.48
12/6/2019 4:30,2019,1697133.06,1290415.12
12/6/2019 4:45,2019,1697710.21,1290853.96
12/6/2019 5:00,2019,1698407.91,1291384.45
12/6/2019 5:15,2019,1698707.91,1291612.56
12/6/2019 5:30,2019,1699187.91,1291977.53
12/6/2019 5:45,2019,1699807.91,1292448.94
12/6/2019 6:00,2019,1700257.91,1292791.10
12/6/2019 6:15,2019,1700837.91,1293232.10
12/6/2019 6:30,2019,1701377.91,1293642.69
12/6/2019 6:45,2019,1701777.91,1293946.83
12/6/2019 7:00,2019,1702107.91,1294197.75
12/6/2019 7:15,2019,1702467.91,1294471.48
12/6/2019 7:30,2019,1702831.91,1294748.24
12/6/2019 7:45,2019,1703312,1295113.28
12/6/2019 8:00,2019,1703827,1295504.86
12/6/2019 8:15,2019,1704097,1295710.15
12/6/2019 8:30,2019,1704527,1296037.10
12/6/2019 8:45,2019,1705097.1,1296470.58
12/6/2019 9:00,2019,1705567.69,1296828.39
12/6/2019 9:15,2019,1706222.69,1297326.42
12/6/2019 9:30,2019,1706702.69,1297691.39
12/6/2019 9:45,2019,1707417.69,1298235.04
12/6/2019 10:00,2019,1707867.69,1298577.20
12/6/2019 10:15,2019,1708137.69,1298782.49
12/6/2019 10:30,2019,1708502.7,1299060.03
12/6/2019 10:45,2019,1709410.7,1299750.43
12/6/2019 11:00,2019,1710173.7,1300330.57
12/6/2019 11:15,2019,1711361.2,1301233.49
12/6/2019 11:30,2019,1712838.58,1302356.81
12/6/2019 11:45,2019,1714838.33,1303877.32
12/6/2019 12:00,2019,1715588.33,1304447.59
12/6/2019 12:15,2019,1716382.49,1305051.43
12/6/2019 12:30,2019,1717207.49,1305678.72
12/6/2019 12:45,2019,1718833.49,1306915.04
12/6/2019 13:00,2019,1719848.49,1307686.80
12/6/2019 13:15,2019,1720513.99,1308192.81
12/6/2019 13:30,2019,1721119.24,1308653.01
12/6/2019 13:45,2019,1722055.24,1309364.70
12/6/2019 14:00,2019,1722688.24,1309846.00
12/6/2019 14:15,2019,1723478.24,1310446.68
12/6/2019 14:30,2019,1724263.24,1311043.55
12/6/2019 14:45,2019,1725193.24,1311750.68
12/6/2019 15:00,2019,1726048.25,1312400.79
12/6/2019 15:15,2019,1726593.25,1312815.18
12/6/2019 15:30,2019,1727128.26,1313221.97
12/6/2019 15:45,2019,1727889.26,1313800.60
12/6/2019 16:00,2019,1728859.89,1314538.62
12/6/2019 16:15,2019,1729799.89,1315253.35
12/6/2019 16:30,2019,1730820.89,1316029.66
12/6/2019 16:45,2019,1731610.02,1316629.68
12/6/2019 17:00,2019,1732393.02,1317225.03
12/6/2019 17:15,2019,1733478.02,1318050.01
12/6/2019 17:30,2019,1734675.8,1318960.74
12/6/2019 17:45,2019,1736276.8,1320178.06
12/6/2019 18:00,2019,1737302,1320957.58
12/6/2019 18:15,2019,1738417.69,1321805.89
12/6/2019 18:30,2019,1740430.69,1323336.48
12/6/2019 18:45,2019,1742052.19,1324569.38
12/6/2019 19:00,2019,1744471.86,1326409.18
12/6/2019 19:15,2019,1746453.05,1327915.58
12/6/2019 19:30,2019,1749324.05,1330098.54
12/6/2019 19:45,2019,1752394.05,1332432.82
12/6/2019 20:00,2019,1754418.06,1333971.77
12/6/2019 20:15,2019,1758285.09,1336912.07
12/6/2019 20:30,2019,1761304.09,1339207.56
12/6/2019 21:00,2019,1768826.84,1344927.49
12/6/2019 21:15,2019,1770869.84,1346480.88
12/6/2019 21:30,2019,1772471.29,1347698.55
12/6/2019 21:45,2019,1774000,1348860.90
12/6/2019 22:00,2019,1776385.66,1350674.84
12/6/2019 22:15,2019,1778105.66,1351982.64
12/6/2019 22:30,2019,1780144.47,1353532.85
12/6/2019 22:45,2019,1782551.97,1355363.39
12/6/2019 23:00,2019,1786007.21,1357990.58
12/6/2019 23:15,2019,1787290.21,1358966.11
12/6/2019 23:30,2019,1788699.54,1360037.70
12/6/2019 23:45,2019,1789819.54,1360889.29
12/7/2019 0:00,2019,1790666.54,1361533.30
12/7/2019 0:15,2019,1791636.54,1362270.84
12/7/2019 0:30,2019,1792751.69,1363118.75
12/7/2019 0:45,2019,1793902.7,1363993.92
12/7/2019 1:00,2019,1795507.7,1365214.28
12/7/2019 1:15,2019,1796302.7,1365818.76
12/7/2019 1:30,2019,1797212.7,1366510.68
12/7/2019 1:45,2019,1798302.7,1367339.46
12/7/2019 2:00,2019,1798871.7,1367772.10
12/7/2019 2:15,2019,1799639.71,1368356.05
12/7/2019 2:30,2019,1800339.71,1368888.30
12/7/2019 2:45,2019,1800939.71,1369344.51
12/7/2019 3:00,2019,1801628.71,1369868.39
12/7/2019 3:15,2019,1802233.72,1370328.41
12/7/2019 3:30,2019,1803058.72,1370955.70
12/7/2019 3:46,2019,1803713.73,1371453.73
12/7/2019 4:00,2019,1804348.73,1371936.56
12/7/2019 4:15,2019,1805039.42,1372461.72
12/7/2019 4:30,2019,1805719.42,1372978.76
12/7/2019 4:45,2019,1806364.42,1373469.19
12/7/2019 5:00,2019,1807039.42,1373982.42
12/7/2019 5:15,2019,1807459.42,1374301.77
12/7/2019 5:30,2019,1807909.42,1374643.93
12/7/2019 5:45,2019,1808334.42,1374967.08
12/7/2019 6:00,2019,1808834.42,1375347.25
12/7/2019 6:15,2019,1809259.42,1375670.40
12/7/2019 6:30,2019,1809830.11,1376104.32
12/7/2019 6:45,2019,1810185.11,1376374.25
12/7/2019 7:00,2019,1810605.11,1376693.60
12/7/2019 7:15,2019,1811035.11,1377020.55
12/7/2019 7:30,2019,1811511.14,1377382.50
12/7/2019 7:45,2019,1812041.14,1377785.48
12/7/2019 8:00,2019,1812516.14,1378146.65
12/7/2019 8:15,2019,1812863.14,1378410.49
12/7/2019 8:30,2019,1813263.14,1378714.63
12/7/2019 8:45,2019,1813504.14,1378897.87
12/7/2019 9:00,2019,1814254.14,1379468.14
12/7/2019 9:15,2019,1814774.15,1379863.52
12/7/2019 9:30,2019,1815174.15,1380167.66
12/7/2019 9:45,2019,1815632.15,1380515.91
12/7/2019 10:00,2019,1816142.15,1380903.68
12/7/2019 10:15,2019,1816790.01,1381396.28
12/7/2019 10:30,2019,1817685.01,1382076.80
12/7/2019 10:45,2019,1818737.01,1382876.69
12/7/2019 11:00,2019,1819727.01,1383629.43
12/7/2019 11:30,2019,1822019.02,1385372.16
12/7/2019 11:45,2019,1822676.02,1385871.71
12/7/2019 12:00,2019,1823741.02,1386681.48
12/7/2019 12:15,2019,1824676.02,1387392.41
12/7/2019 12:30,2019,1825786.02,1388236.40
12/7/2019 12:45,2019,1826694.35,1388927.05
12/7/2019 13:00,2019,1827726.35,1389711.73
12/7/2019 13:15,2019,1828601.35,1390377.04
12/7/2019 13:30,2019,1829186.35,1390821.84
12/7/2019 13:45,2019,1830064.04,1391489.19
12/7/2019 14:00,2019,1830809.04,1392055.65
12/7/2019 14:15,2019,1831781.04,1392794.71
12/7/2019 14:30,2019,1832789.04,1393561.15
12/7/2019 14:45,2019,1833664.04,1394226.45
12/7/2019 15:00,2019,1834889.04,1395157.88
12/7/2019 15:15,2019,1836200.04,1396154.70
12/7/2019 15:30,2019,1837271.05,1396969.04
12/7/2019 15:45,2019,1838053.05,1397563.64
12/7/2019 16:00,2019,1839568.05,1398715.57
12/7/2019 16:15,2019,1841077.56,1399863.32
12/7/2019 16:30,2019,1841802.58,1400414.59
12/7/2019 16:45,2019,1842657.58,1401064.69
12/7/2019 17:00,2019,1843726.78,1401877.66
12/7/2019 17:15,2019,1845051.89,1402885.20
12/7/2019 17:30,2019,1846551.89,1404025.73
12/7/2019 17:45,2019,1847828.22,1404996.19
12/7/2019 18:00,2019,1849008.22,1405893.40
12/7/2019 18:15,2019,1850253.22,1406840.04
12/7/2019 18:30,2019,1851904.01,1408095.21
12/7/2019 18:45,2019,1853383,1409219.76
12/7/2019 19:00,2019,1854831.85,1410321.40
12/7/2019 19:15,2019,1856889.86,1411886.21
12/7/2019 19:30,2019,1858745.85,1413297.41
12/7/2019 19:45,2019,1860367.85,1414530.69
12/7/2019 20:00,2019,1862567.85,1416203.46
12/7/2019 20:15,2019,1863772.93,1417119.75
